rank,team,conf,record,adjoe,oe Rank,adjde,de Rank,barthag,rank,proj. W,Proj. L,Pro Con W,Pro Con L,Con Rec.,sos,ncsos,consos,Proj. SOS,Proj. Noncon SOS,Proj. Con SOS,elite SOS,elite noncon SOS,Opp OE,Opp DE,Opp Proj. OE,Opp Proj DE,Con Adj OE,Con Adj DE,Qual O,Qual D,Qual Barthag,Qual Games,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,Conf Win%,WAB,WAB Rk,Fun Rk,ajdt
48,Utah,P12,19-14,112.85175375485093,56,97.57931217718541,32,0.8418702077412235,48,19,14,9,11,11-Sep,0.7028070302623998,0.5996123510327108,0.7551402576526053,0.7028070302623998,0.5996123510327108,0.7551402576526053,0.6918329171506502,0.7176535954333058,110.72348220344932,100.42733942982832,110.72348220344932,100.42733942982832,112.55719755441639,99.98099150365366,123.24694600970068,109.98237839638942,0.787430076,13,-0.027155643,1541,1515,1435.1625000000001,1.073746004372327,1.0556295889838259,0,0.45,-1.048471349,68,245,69.66913134582018
49,Drake,MVC,28-6,114.84107405511347,38,100.14832805817917,81,0.8283976857635479,49,28.44889519,6.551104811057101,16,4,16-4,0.5307044811126034,0.41270707376359556,0.573172333,0.539988034,0.41270707376359556,0.573172333,0.8326192176276273,0.8906519456442035,106.59736444383961,104.41478530165246,106.7795816174791,104.18561663544912,116.8198405975499,101.01580936163636,110.88976027683628,85.39980259241017,0.9527417586643961,4,0.067294059,1635,1444,1421.3125000000002,1.1503451915043312,1.0159623587353237,0,0.8,1.661849764841717,32,48,67.76841794297476
50,Iowa,B10,18-14,119.06721619449615,16,103.85411442728869,146,0.8280773045217672,50,18,14,10,10,10-Oct,0.7076698501990781,0.487638937,0.8209116080601936,0.7076698501990781,0.487638937,0.8209116080601936,0.6570994141823528,0.7745048297335678,111.65613150571112,100.64757509977362,111.65613150571112,100.64757509977362,120.37537448674684,105.00974508164457,122.14424545970866,107.72061007521098,0.8092447448221498,14,0.010278150965113975,1582,1610,1410.6625,1.121458888997191,1.1413077188909466,0,0.5,-0.357551151,60,151,71.60646816655105
51,Seton Hall,BE,20-12,111.61134661784118,68,97.68682321217568,35,0.8223636812225698,51,20,12,13,7,13-7,0.6777124463535479,0.4819488302604077,0.7730531478531345,0.6777124463535479,0.4819488302604077,0.7730531478531345,0.6733164495977106,0.8431611623006109,110.87092571908313,100.96251112019789,110.87092571908313,100.96251112019789,112.36506673565053,94.52474459378898,119.1380909522759,105.0598992013553,0.8094059504325843,16,0.056195335,1425,1391,1352.275,1.0537797415466528,1.0286369266606274,0,0.65,0.9533566319846715,45,66,66.02334540100931
52,Butler,BE,18-14,112.37735420005389,63,98.67380123000055,51,0.8169014822631055,52,18,14,9,11,11-Sep,0.6780313768685269,0.49307981322512406,0.7736019809406595,0.6780313768685269,0.49307981322512406,0.7736019809406595,0.6709661883667071,0.8070599235045587,111.04425225744795,100.62516856280307,111.04425225744795,100.62516856280307,112.87488773257736,99.93635730649623,122.37961378054001,108.94078455452947,0.7921144625966985,16,0.006723688,1468,1512,1393.1125,1.0537555294349883,1.085339482633312,0,0.45,-0.859704854,66,157,68.39635302640626
53,Virginia Tech,ACC,18-14,115.97429090105044,29,101.84846982142476,112,0.8166251567027616,53,18,14,10,10,10-Oct,0.6693446040187495,0.5388080569914875,0.7377341413399044,0.6693446040187495,0.5388080569914875,0.7377341413399044,0.7136486164148751,0.7423688126284158,109.06001987710174,100.99880456846918,109.06001987710174,100.99880456846918,116.86791306969467,103.61042995127738,128.4900598647647,116.53859056606227,0.7544955678742035,10,-0.034045376,1508,1483,1362.125,1.1070936955125263,1.088740020189043,0,0.5,-2.221645521,78,258,67.45020232708323
54,Florida Atlantic,Amer,25-8,117.2638693,23,102.99025554086518,134,0.8164699328634785,54,25.395643119495016,8.604356880504985,14,4,14-4,0.6109773358202176,0.6185747002109543,0.6051960375843773,0.6186462738095749,0.6185747002109543,0.6051960375843773,0.7889855368882719,0.7597745571330381,108.3685158617319,103.28601618856547,108.62809398342104,103.16602158148065,117.70618196575629,106.20854981728482,146.986731,118.43975554550794,0.9229617401341262,4,0.072912578,1492,1357,1263.55,1.1808001266273596,1.0739582921134898,0,0.7777777777777778,1.2419849429958556,41,37,67.91323958
55,Providence,BE,21-13,108.46758193262772,115,95.34704176276759,20,0.8149758968388867,55,21,13,10,10,10-Oct,0.6789429910958966,0.4799890400008518,0.7737953402144672,0.6789429910958966,0.4799890400008518,0.7737953402144672,0.674624862,0.8479645406298821,111.46483323187132,101.43054999611763,111.46483323187132,101.43054999611763,109.20969885037194,97.50859686544104,114.45794529911244,99.68468722766704,0.8305101309414836,17,0.057261064,1436,1438,1375.4125,1.0440504212372652,1.0455045304590442,0,0.5,0.7641217749973367,49,63,67.78676444044592
56,Oregon,P12,23-11,113.26854666204994,54,99.56793907048849,73,0.8149642170021901,56,23.45190539078968,11.54809460921032,12,8,8-Dec,0.6882941079526631,0.5051008861442079,0.7636424155830415,0.6926947631893116,0.5051008861442079,0.7636424155830415,0.7161178537269961,0.8575067663805737,110.05186823743588,100.87420677603671,110.17522199291261,100.81673087164285,115.49506196273646,101.38030316520467,128.57150453418038,110.60403687249539,0.8495503962365906,10,0.080946547,1482,1470,1360.2875000000001,1.0894755704216939,1.0806539058838665,0,0.6,1.4301895635143378,36,28,67.12761243
57,Virginia,ACC,23-10,104.6140584111937,190,91.96232250804545,5,0.8149255184769247,57,23.445008690927235,10.554991309072765,13,7,13-7,0.6577551088984956,0.49417446155289463,0.7364736340763396,0.6632903063564491,0.49417446155289463,0.7364736340763396,0.7389937518976648,0.8260036277487274,110.06363187835358,102.74353151614017,110.17339050257434,102.6078541354612,106.46483636302291,94.40778827,98.49844400251142,102.24176671012479,0.39437840983626765,8,0.076436496,1250,1241,1231.75,1.0148163182463974,1.0075096407550233,0,0.65,1.2449739125950696,40,31,59.99332484099426
58,Utah St.,MWC,27-6,114.14969538533408,44,100.36380225903784,87,0.814595934,58,27.397845974778797,6.602154025221202,14,4,14-4,0.5721812573848365,0.4460543679269247,0.6583015782466943,0.5809194400058684,0.4460543679269247,0.6583015782466943,0.782092544,0.8721954551274623,108.04836108524347,102.73077241230256,108.24996632028859,102.55506262055529,116.79986412968461,101.31423850811858,116.04120531623802,104.82051887147273,0.7630549396586546,9,0.1353483645702348,1419,1304,1242,1.142512077294686,1.0499194847020934,0,0.7777777777777778,3.3367435188047927,17,3,68.50975475685489
59,UCF,B12,17-15,106.53134807220128,151,93.97555947443438,15,0.8087877248101065,59,17,15,7,11,11-Jul,0.6707758154018901,0.3769149042016566,0.8529946444432366,0.6707758154018901,0.3769149042016566,0.8529946444432366,0.686681611,0.9146279186225819,110.1430933926419,100.95033641676366,110.1430933926419,100.95033641676366,107.03221105696979,94.35656279107744,111.51983870533469,99.30663368216688,0.791482775,14,-0.033535973,1196,1240,1208.2624999999998,0.9898511292041259,1.026267057034378,0,0.3888888888888889,-2.419656721,80,257,68.42503249
60,Bradley,MVC,22-11,111.83858437544151,65,98.79727528768184,55,0.8062532236930591,60,22,11,13,7,13-7,0.5587951646414111,0.506626981,0.5788679570926692,0.5587951646414111,0.506626981,0.5788679570926692,0.8375847652757772,0.86874226,106.57215971230066,103.23181091294052,106.57215971230066,103.23181091294052,115.07991778060669,100.80226292093771,112.88080757923285,103.19350099907338,0.7372755104144397,3,-0.058956448,1535,1364,1344.2750000000003,1.1418794517490838,1.0146733369288277,0,0.65,-3.397503723,89,304,66.21556942396822
61,Washington,P12,17-15,114.4020654376209,42,101.20683138633159,99,0.8036646733399537,61,17,15,9,11,11-Sep,0.6987253402495355,0.6136086660087258,0.7419999162032636,0.6987253402495355,0.6136086660087258,0.7419999162032636,0.7311805047619382,0.791782336,109.89287379371363,100.7566098,109.89287379371363,100.7566098,115.52747754832612,102.42746143208824,134.41532210464737,119.47853177419903,0.7948926846809896,9,-0.056991052,1592,1569,1458.9,1.0912331208444719,1.0754678182192061,0,0.45,-3.592344046,92,299,71.06131503565781
62,Xavier,BE,16-17,111.40795050419516,71,98.69750463725201,53,0.8010864955044726,62,16,17,9,11,11-Sep,0.7241448584292018,0.6004439527531796,0.7751882393868581,0.7241448584292018,0.6004439527531796,0.7751882393868581,0.6284474066929162,0.7272252156706932,112.42988799816543,99.64847695775637,112.42988799816543,99.64847695775637,113.51180398919237,100.94727942461847,117.63439284174353,103.27861169184553,0.8170874806845831,17,-0.013328355,1528,1532,1415.1875000000005,1.0797155853906282,1.082542065980656,0,0.45,-2.072053345,77,214,70.91873983314919
63,North Carolina St.,ACC,22-14,113.97864046017693,47,101.1438272973208,98,0.7980057537111728,63,22.340077439295186,14.659922560704814,9,11,11-Sep,0.6690976335278225,0.4185809824754529,0.7813593711533371,0.6749222825940765,0.4185809824754529,0.7813593711533371,0.7063617513579725,0.837440285,109.45191812105753,101.29160745483351,109.67042415845937,101.21503620229456,112.94216339200766,101.71481730509727,118.68990038344812,101.59838359259214,0.856693652,11,0.040929876,1467,1493,1378.2125,1.0644222135556018,1.0832872289287754,0,0.45,-0.575252322,62,89,67.88666645352512
64,Kansas St.,B12,19-14,107.81914249449419,131,95.68017534998233,25,0.797962307,64,19,14,8,10,10-Aug,0.7223459783881399,0.5303241421662889,0.8380181772512962,0.7223459783881399,0.5303241421662889,0.8380181772512962,0.6506178706747905,0.8273749442201854,110.74971044348072,99.25703620297992,110.74971044348072,99.25703620297992,109.00894666426056,94.20278180169363,114.21803618985825,99.05928740856642,0.8371935060686299,16,0.068351064,1251,1274,1248.8,1.0017616912235747,1.0201793721973094,0,0.4444444444444444,0.3701967914719234,51,45,67.23421364617734
65,Maryland,B10,16-17,105.72789897813983,167,94.26081232489497,16,0.7892212228310815,65,16,17,7,13,13-Jul,0.6883546229634653,0.42437785959067276,0.8226494030226353,0.6883546229634653,0.42437785959067276,0.8226494030226353,0.693716349,0.8671228650643933,110.23626744783529,101.06283050173937,110.23626744783529,101.06283050173937,106.10747052964507,94.18657051848321,109.1385773944146,99.91799176307762,0.7340150077652144,13,-0.056079762,1340,1352,1332.1124999999997,1.0059210464581634,1.0149292946354007,0,0.35,-4.061084485,97,297,65.40915217588237
66,North Texas,Amer,18-14,109.4039979419216,101,97.84387105836393,37,0.7831732595564637,66,18,14,10,8,8-Oct,0.5676630801139182,0.48734487658006403,0.6084537163198432,0.5676630801139182,0.48734487658006403,0.6084537163198432,0.814830205,0.8186716454932971,108.21311890550163,103.95619999696763,108.21311890550163,103.95619999696763,109.88999259949371,99.04439361491278,111.84499583286149,101.95884449318396,0.7435045681665403,4,-0.113109442,1229,1165,1130.7375,1.0869012480792404,1.0303010203517615,0,0.5555555555555556,-5.809071209,124,356,61.30986394153889
67,UNLV,MWC,19-12,111.31082259236551,74,99.60695941948086,74,0.7820386211330116,67,19,12,12,6,6-Dec,0.599509904,0.48943278044167843,0.659339775,0.599509904,0.48943278044167843,0.659339775,0.769518684,0.8390887171980963,109.26851651180372,102.32043438917688,109.26851651180372,102.32043438917688,112.22291795627716,98.98686704629654,132.2713731,108.75972414156965,0.9047124278262038,10,-0.015045888,1269,1212,1169.2875,1.085276290048427,1.0365286552708382,0,0.6666666666666666,-2.574656815,83,221,64.88527179569574
68,SMU,Amer,20-12,111.03030497146293,81,99.50306314812518,70,0.7791241553324914,68,20,12,11,7,7-Nov,0.5419552337854963,0.4678714065747809,0.6008977862452292,0.5419552337854963,0.4678714065747809,0.6008977862452292,0.8274364264216544,0.8418160467885124,107.0703664420666,104.71637786213785,107.0703664420666,104.71637786213785,112.6545793921225,101.08357278799832,112.14873234654385,100.44669481043623,0.7802777786410071,3,-0.06433579,1390,1286,1241.1125000000002,1.119962936478361,1.0361671484253037,0,0.6111111111111112,-4.299462185,101,313,67.40534156983638
69,James Madison,SB,31-3,111.93461682669806,64,100.38134379582337,88,0.7777830270663331,69,31.275567101724594,3.7244328982754045,15,3,15-3,0.36711130509548734,0.33283314956259374,0.37852481726790926,0.38239309226469737,0.33283314956259374,0.37852481726790926,0.8963913262482816,0.9002541331344271,102.01015583724867,107.26826585539828,102.5337168,107.01871319379332,109.52688675472318,100.20987811354954,109.56920337060993,83.78513756102987,0.9562889064651305,1,0.091327878,1439,1219,1269.6125000000002,1.133416692100936,0.9601354744065609,0,0.8333333333333334,1.4933905498685636,34,20,69.76335882998723
70,Grand Canyon,WAC,29-4,111.06639232800568,79,99.82844531183524,76,0.7732514049782185,70,29.22908316036144,4.77091684,17,3,17-3,0.4418289396270394,0.4540944773676806,0.417368815,0.45588826770629465,0.4540944773676806,0.417368815,0.8770936536412388,0.8674567808324589,102.78706345239722,104.86911822245118,103.18121459153843,104.52929375195096,109.5987505820894,99.69470549561409,151.03905906809226,131.83450197911532,0.8269119449917792,2,0.10276793105512749,1545,1314,1389.6499999999999,1.1117907386752062,0.9455618321160005,0,0.85,1.318443940164887,39,12,68.04608936
71,San Francisco,WCC,23-10,109.61301942018625,98,98.55656852891951,49,0.772545899,71,23,10,11,5,5-Nov,0.4710522261924725,0.4150316157572396,0.5077960978698632,0.4710522261924725,0.4150316157572396,0.5077960978698632,0.825188422,0.8652681030776195,105.61673166292293,106.34602454022624,105.61673166292293,106.34602454022624,111.21823127064512,102.65712923524276,112.81159866449833,104.23310880725924,0.7129034396518045,6,-0.011859157,1264,1160,1121.7,1.1268610145315145,1.0341446019434786,0,0.6875,-2.388886981,79,206,67.03268058963062
72,USC,P12,15-18,109.98490195531328,91,99.03857542220625,61,0.7695172378199606,72,15,18,8,12,12-Aug,0.7114782863719056,0.6080827658292036,0.751682437,0.7114782863719056,0.6080827658292036,0.751682437,0.6936250110174018,0.7499903471446318,110.65152958248314,100.11194676454177,110.65152958248314,100.11194676454177,110.36685318248678,101.28647847270838,115.27759405668692,101.24039787023241,0.8165610817165225,11,-0.061712758,1453,1504,1397.4375,1.0397602755042712,1.0762556464958182,0,0.4,-5.03925898,114,308,68.12002727
73,Penn St.,B10,16-17,110.15543070344603,89,99.24017342220745,65,0.7685281435242148,73,16,17,9,11,11-Sep,0.6845868764038047,0.42814816042251197,0.824019614,0.6845868764038047,0.42814816042251197,0.824019614,0.7101645928393061,0.880530563,109.97454721021897,101.18989411489639,109.97454721021897,101.18989411489639,112.79112444528297,101.74219765491316,114.41697604956096,108.20378427943915,0.6552236930145326,12,-0.049513181,1504,1551,1412.2749999999999,1.0649483988599955,1.0982280363243704,0,0.45,-4.615510885,107,285,69.84025994876752
74,Minnesota,B10,18-14,113.95597118671301,48,102.8429109768405,132,0.7649494012932205,74,18,14,9,11,11-Sep,0.6393676654969495,0.27152886120776915,0.828734292,0.6393676654969495,0.27152886120776915,0.828734292,0.7172850044317038,0.9517144551343537,109.24598903854367,102.25499439821277,109.24598903854367,102.25499439821277,114.46934445299708,103.59165071296994,122.05992891375907,108.83459874768826,0.7889907895282525,12,0.004337574,1450,1506,1348.1125,1.0755778913109997,1.1171174512512865,0,0.45,-2.505849915,81,162,66.60753266795936
75,Duquesne,A10,24-11,106.31562379557624,155,96.13685242839861,26,0.7608516995390714,75,24.24636806532516,11.75363193467484,10,8,8-Oct,0.5889969674601272,0.4926185207737642,0.6362005950470313,0.5978254348186679,0.4926185207737642,0.6362005950470313,0.7999767958342343,0.8538303659861142,108.02642724686235,103.30034447136948,108.38667037559878,103.17687060871829,103.88535845819275,96.38076667,120.54811873139488,103.69292831303358,0.8496774406924262,3,0.041499489038738124,1204,1193,1196.5625,1.0062157221206582,0.9970227213371637,0,0.5555555555555556,-1.790320888,76,88,66.27098992616077
76,Mississippi,SEC,20-12,113.67673325836478,50,102.8523016764351,133,0.7596469042333189,76,20,12,7,11,11-Jul,0.6695219698155543,0.47420240686364384,0.8005702372388628,0.6695219698155543,0.47420240686364384,0.8005702372388628,0.7166787728555232,0.8855851941016725,109.92925117251872,101.38656087023702,109.92925117251872,101.38656087023702,115.29647135243914,104.77946087578161,121.61612728282675,108.05249256024668,0.7957439329102001,12,0.081379432,1321,1404,1222.1375,1.080893107363124,1.1488069059332522,0,0.3888888888888889,-0.387448095,61,27,66.75013781
77,Georgia,SEC,17-16,109.64259671393674,97,99.25375839002095,66,0.7585563429838978,77,17,16,6,12,12-Jun,0.6891601842873253,0.5180440316743427,0.8070045554624135,0.6891601842873253,0.5180440316743427,0.8070045554624135,0.7127097976752522,0.8536938736112887,111.4017592208923,101.9906308183876,111.4017592208923,101.9906308183876,113.08377299615509,101.46947447252293,120.51788338013087,107.76204965094652,0.783560106,10,-0.012179744,1344,1415,1263.7625000000003,1.0634909644810633,1.1196724068011195,0,0.3333333333333333,-3.720999996,94,209,68.35938915186581
78,Richmond,A10,23-9,106.80991008966353,145,96.77000999632735,29,0.7567984015544207,78,23,9,15,3,15-3,0.5665765549652098,0.4685348149828364,0.6290111039703953,0.5665765549652098,0.4685348149828364,0.6290111039703953,0.8146752190656732,0.8229013957805964,106.11978385750177,103.89545788152165,106.11978385750177,103.89545788152165,107.27664063423703,97.0254213,174.5873250100807,162.23711604243107,0.699246045,2,0.073190911,1278,1193,1209.7875,1.0563838690679148,0.9861235960860896,0,0.8333333333333334,-0.746104532,65,36,66.77034513098681
79,Syracuse,ACC,20-12,111.21976722333521,76,100.78734808859302,93,0.7563360755281736,79,20,12,11,9,9-Nov,0.6758767307234461,0.5096958507228505,0.7611697635744451,0.6758767307234461,0.5096958507228505,0.7611697635744451,0.7153073190107936,0.8142539910395116,110.83299913859852,101.14436662513266,110.83299913859852,101.14436662513266,113.43951713451872,102.72883514317964,116.6385398493335,108.29806956034047,0.7012406742765136,10,0.09168912,1501,1579,1422.0375,1.0555277199089335,1.1103785940947408,0,0.55,-0.254266077,59,18,70.67669228915499
80,Indiana,B10,19-14,109.78062546132335,96,99.54638643861472,72,0.7549878380463634,80,19,14,10,10,10-Oct,0.7204435146578148,0.48754088968475257,0.8371694396077045,0.7204435146578148,0.48754088968475257,0.8371694396077045,0.6596563584725117,0.7965821396171665,112.10637911882073,100.4679677650599,112.10637911882073,100.4679677650599,111.75902433962369,98.31886833670661,123.1725127,112.50981332486616,0.7390955343011718,15,0.1020343720163096,1410,1474,1366.4125000000001,1.0318992251607768,1.0787372041751666,0,0.5,0.059153546,57,13,68.44287662215972
